Centre,Left,Right,Steering,Brake,Throttle,Speed
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_675.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_675.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_675.jpg, 0, 0, 0.8485267, 1.474366
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_775.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_775.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_775.jpg, 0, 0, 0.5479102, 1.702032
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_885.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_885.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_885.jpg, 0, 0, 0.2506978, 1.796282
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_985.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_985.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_985.jpg, 0, 0, 0, 1.820718
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_02_089.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_02_089.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_02_089.jpg, 0, 0, 0, 1.799255
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_02_192.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_02_192.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_02_192.jpg, 0, 0, 0, 1.781526
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_02_301.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_02_301.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_02_301.jpg, 0, 0, 0, 1.763986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_02_411.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_02_411.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_02_411.jpg, 0, 0, 0, 1.743185
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_02_519.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_02_519.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_02_519.jpg, 0, 0, 0, 1.726053
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_02_632.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_02_632.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_02_632.jpg, 0, 0, 0, 1.705735
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_02_742.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_02_742.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_02_742.jpg, 0, 0, 0, 1.689002
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_02_851.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_02_851.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_02_851.jpg, 0, 0, 0, 1.672392
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_04_840.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_04_840.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_04_840.jpg, 0, 0, 0, 1.358463
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_05_251.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_05_251.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_05_251.jpg, 0, 0, 0, 1.309831
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_05_355.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_05_355.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_05_355.jpg, 0, 0, 0, 1.295861
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_05_456.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_05_456.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_05_456.jpg, 0, 0, 0, 1.28204
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_05_560.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_05_560.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_05_560.jpg, 0, 0, 0, 1.268367
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_05_662.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_05_662.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_05_662.jpg, 0, 0, 0, 1.25484
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_05_764.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_05_764.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_05_764.jpg, 0, 0, 0, 1.238798
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_05_871.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_05_871.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_05_871.jpg, 0, 0, 0, 1.225586
